200.000000	20.000000	qaoa_64	64	1696	42	20	200.000000	20.000000	qaoa_64	64	1696	42	20	0.738065242767334	tensor(0.8797, dtype=torch.float64)	
200.000000	20.000000	qaoa_64	64	1696	42	20	37.28338003158569	0.8793183911423113	
200.000000	21.000000	qaoa_64	64	1696	42	20	59.90381383895874	0.8793183911423113	
200.000000	22.000000	qaoa_64	64	1696	42	20	200.000000	20.000000	qaoa_64	64	1696	42	20	1.663877248764038	tensor(0.8797, dtype=torch.float64)	
200.000000	20.000000	qaoa_64	64	1696	42	20	81.40096020698547	0.8793183911423111	
210.000000	20.000000	qaoa_64	64	1696	42	20	75.05173206329346	0.8793183911423113	
220.000000	20.000000	qaoa_64	64	1696	42	20	32.38634204864502	0.8793183911423113	
230.000000	20.000000	qaoa_64	64	1696	42	20	41.624648332595825	0.8793183911423108	
240.000000	20.000000	qaoa_64	64	1696	42	20	31.092538356781006	0.8793183911423108	
250.000000	20.000000	qaoa_64	64	1696	42	20	71.9035370349884	0.8793183911423111	
260.000000	20.000000	qaoa_64	64	1696	42	20	53.38394260406494	0.8793183911423113	
270.000000	20.000000	qaoa_64	64	1696	42	20	29.396090269088745	0.8793183911423113	
280.000000	20.000000	qaoa_64	64	1696	42	20	27.320165872573853	0.879318391142311	
290.000000	20.000000	qaoa_64	64	1696	42	20	68.21126413345337	0.8793183911423111	
300.000000	20.000000	qaoa_64	64	1696	42	20	92.94486260414124	0.8793183911423115	
310.000000	20.000000	qaoa_64	64	1696	42	20	56.708813190460205	0.8793183911423111	
320.000000	20.000000	qaoa_64	64	1696	42	20	56.056530714035034	0.8793183911423115	
330.000000	20.000000	qaoa_64	64	1696	42	20	55.03831171989441	0.8793183911423113	
340.000000	20.000000	qaoa_64	64	1696	42	20	43.31850481033325	0.8793183911423108	
350.000000	20.000000	qaoa_64	64	1696	42	20	67.20745348930359	0.8793183911423113	
360.000000	20.000000	qaoa_64	64	1696	42	20	64.4165666103363	0.8793183911423108	
370.000000	20.000000	qaoa_64	64	1696	42	20	59.43222188949585	0.8793183911423115	
380.000000	20.000000	qaoa_64	64	1696	42	20	35.65057826042175	0.8793183911423115	
390.000000	20.000000	qaoa_64	64	1696	42	20	33.017902851104736	0.879318391142311	
400.000000	20.000000	qaoa_64	64	1696	42	20	45.46634316444397	0.8793183911423113	
410.000000	20.000000	qaoa_64	64	1696	42	20	73.66487193107605	0.8793183911423107	
420.000000	20.000000	qaoa_64	64	1696	42	20	68.78292655944824	0.8793183911423111	
430.000000	20.000000	qaoa_64	64	1696	42	20	46.81769132614136	0.879318391142311	
440.000000	20.000000	qaoa_64	64	1696	42	20	37.172703981399536	0.8793183911423111	
450.000000	20.000000	qaoa_64	64	1696	42	20	35.69477558135986	0.8793183911423108	
460.000000	20.000000	qaoa_64	64	1696	42	20	63.44313025474548	0.8793183911423113	
470.000000	20.000000	qaoa_64	64	1696	42	20	66.86096739768982	0.879318391142311	
480.000000	20.000000	qaoa_64	64	1696	42	20	59.30345869064331	0.8793183911423113	
490.000000	20.000000	qaoa_64	64	1696	42	20	30.690029859542847	0.8793183911423111	
500.000000	20.000000	qaoa_64	64	1696	42	20	29.435731410980225	0.8793183911423115	
200.000000	20.000000	qaoa_64	64	1696	42	20	27.980287551879883	0.8793183911423113	
200.000000	21.000000	qaoa_64	64	1696	42	20	33.52128982543945	0.8793183911423116	
200.000000	22.000000	qaoa_64	64	1696	42	20	69.68874406814575	0.879318391142311	
200.000000	23.000000	qaoa_64	64	1696	42	20	52.7606565952301	0.8793183911423113	
200.000000	24.000000	qaoa_64	64	1696	42	20	58.56374001502991	0.8793183911423113	
200.000000	25.000000	qaoa_64	64	1696	42	20	48.59647536277771	0.8793183911423117	
200.000000	26.000000	qaoa_64	64	1696	42	20	68.52138185501099	0.8793183911423117	
200.000000	27.000000	qaoa_64	64	1696	42	20	68.9544928073883	0.8793183911423113	
200.000000	28.000000	qaoa_64	64	1696	42	20	57.06825828552246	0.8793183911423115	
200.000000	29.000000	qaoa_64	64	1696	42	20	60.00033450126648	0.8793183911423111	
200.000000	30.000000	qaoa_64	64	1696	42	20	31.397610664367676	0.8793183911423113	
200.000000	31.000000	qaoa_64	64	1696	42	20	27.27189540863037	0.879318391142311	
200.000000	32.000000	qaoa_64	64	1696	42	20	69.2837164402008	0.8793183911423116	
200.000000	33.000000	qaoa_64	64	1696	42	20	49.06786608695984	0.879318391142311	
200.000000	34.000000	qaoa_64	64	1696	42	20	45.77685284614563	0.8793183911423113	
200.000000	35.000000	qaoa_64	64	1696	42	20	58.49049973487854	0.8793183911423113	
200.000000	36.000000	qaoa_64	64	1696	42	20	87.52013444900513	0.8793183911423113	
200.000000	37.000000	qaoa_64	64	1696	42	20	61.8015410900116	0.8793183911423113	
200.000000	38.000000	qaoa_64	64	1696	42	20	54.82905292510986	0.8793183911423111	
200.000000	39.000000	qaoa_64	64	1696	42	20	36.14893412590027	0.8793183911423115	
200.000000	40.000000	qaoa_64	64	1696	42	20	35.05977153778076	0.879318391142311	
200.000000	41.000000	qaoa_64	64	1696	42	20	30.441722631454468	0.8793183911423113	
200.000000	42.000000	qaoa_64	64	1696	42	20	39.96427130699158	0.8793183911423113	
200.000000	43.000000	qaoa_64	64	1696	42	20	52.50820326805115	0.8793183911423115	
200.000000	44.000000	qaoa_64	64	1696	42	20	82.60327506065369	0.8793183911423115	
200.000000	45.000000	qaoa_64	64	1696	42	20	63.483253717422485	0.879318391142311	
200.000000	46.000000	qaoa_64	64	1696	42	20	66.95116305351257	0.8793183911423116	
200.000000	47.000000	qaoa_64	64	1696	42	20	54.60619902610779	0.8793183911423115	
200.000000	48.000000	qaoa_64	64	1696	42	20	76.73160028457642	0.8793183911423115	
200.000000	49.000000	qaoa_64	64	1696	42	20	45.44293189048767	0.8793183911423113	
200.000000	50.000000	qaoa_64	64	1696	42	20	29.710053205490112	0.8793183911423113	
200.000000	20.000000	qaoa_64	64	1696	42	10	0.247650146484375	tensor(0.9410, dtype=torch.float64)	
200.000000	20.000000	qaoa_64	64	1696	42	10	200.000000	20.000000	qaoa_64	64	1696	42	10	0.30061864852905273	tensor(0.9410, dtype=torch.float64)	
200.000000	20.000000	qaoa_64	64	1696	42	10	200.000000	30.000000	qaoa_64	64	1696	42	10	0.40253233909606934	tensor(0.9586, dtype=torch.float64)	
200.000000	30.000000	qaoa_64	64	1696	42	10	200.000000	30.000000	qaoa_64	64	1696	42	10	0.24404621124267578	0.9585822829912347	
200.000000	30.000000	qaoa_64	64	1696	42	10	0.23981356620788574	0.958582282991235	
200.000000	30.000000	qaoa_64	64	1696	42	10	0.22394752502441406	0.9585822829912348	


200.000000	30.000000	qaoa_64	64	1696	42	20	200.000000	30.000000	qaoa_64	64	1696	42	20	200.000000	30.000000	qaoa_64	64	1696	42	20	0.4114189147949219	0.9146293447798025	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.206018924713135	0.9144446647853792	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.03158736228943	0.9144446647853796	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.03618812561035	0.9144446647853792	
200.000000	30.000000	qaoa_64	64	1696	42	20	21.953545808792114	0.9144446647853792	
200.000000	30.000000	qaoa_64	64	1696	42	20	21.973300218582153	0.9144446647853792	
200.000000	30.000000	qaoa_64	64	1696	42	20	21.99862003326416	0.9144446647853794	
200.000000	30.000000	qaoa_64	64	1696	42	20	200.000000	30.000000	qaoa_64	64	1696	42	20	0.4182307720184326	0.9146293447798022	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.68284773826599	0.9144446647853783	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.73687505722046	0.9144446647853792	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.889341354370117	0.9144446647853788	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.772653818130493	0.9144446647853788	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.82943034172058	0.9144446647853794	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.796141386032104	0.9144446647853788	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.831554889678955	0.9144446647853792	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.861287832260132	0.914444664785379	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.887532711029053	0.9144446647853793	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.853607892990112	0.914444664785379	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.87794828414917	0.9144446647853786	
200.000000	30.000000	qaoa_64	64	1696	42	20	22.881551027297974	0.9144446647853792	
