grover_69.qasm	69	1919	1258	2	6.169653415679932	1.6081068240532305e-10	
grover_21.qasm	21	527	346	2	0.6431107521057129	0.0011222412762848292	
grover_17.qasm	17	411	270	2	0.4554562568664551	0.004217495995998725	
grover_41.qasm	41	1107	726	2	2.5183393955230713	1.578841540640128e-06	
grover_89.qasm	89	2499	1638	2	13.837908744812012	2.2605521291027036e-13	
grover_51.qasm	51	1397	916	2	3.753049850463867	5.92925955763583e-08	
grover_23.qasm	23	585	384	2	0.7428548336029053	0.000581557716739616	
grover_13.qasm	13	295	194	2	0.2931807041168213	0.015296842453574468	
grover_85.qasm	85	2383	1562	2	9.271584749221802	8.410253341279226e-13	
grover_75.qasm	75	2093	1372	2	7.208053827285767	2.2438255077184633e-11	
grover_3.qasm	3	21	14	2	0.018304109573364258	0.4997499374687303	
grover_59.qasm	59	1629	1068	2	4.679003715515137	4.28051832008038e-09	
grover_99.qasm	99	2789	1828	2	16.141801118850708	8.480103431767736e-15	
grover_57.qasm	57	1571	1030	2	4.459649085998535	8.263906736600584e-09	
grover_87.qasm	87	2441	1600	2	9.403143882751465	4.3623389548595986e-13	
grover_81.qasm	81	2267	1486	2	8.21937608718872	3.128427699201475e-12	
grover_31.qasm	31	817	536	2	1.5967693328857422	4.2155463167687816e-05	
grover_7.qasm	7	121	80	2	0.09488487243652344	0.12390846829225391	
grover_95.qasm	95	2673	1752	2	15.164910078048706	3.1537553283613433e-14	
grover_65.qasm	65	1803	1182	2	5.4460766315460205	5.985772679103177e-10	
grover_55.qasm	55	1513	992	2	4.318409204483032	1.5936941409233963e-08	
grover_73.qasm	73	2035	1334	2	6.843700170516968	4.320863136501535e-11	
grover_79.qasm	79	2209	1448	2	8.004014015197754	6.027338098353111e-12	
grover_61.qasm	61	1687	1106	2	4.943261623382568	2.225093677962226e-09	
grover_91.qasm	91	2557	1676	2	13.988288402557373	1.170375720748115e-13	
grover_93.qasm	93	2615	1714	2	14.613750457763672	6.07491001641909e-14	
grover_63.qasm	63	1745	1144	2	5.213704824447632	1.1539850487086897e-09	
grover_5.qasm	5	63	42	2	0.04978013038635254	0.2670425194240534	
grover_53.qasm	53	1455	954	2	3.911614179611206	3.0708211989884965e-08	
grover_27.qasm	27	701	460	2	1.316282033920288	0.00015662471161699546	
grover_29.qasm	29	759	498	2	1.4374160766601562	8.134873827101803e-05	
grover_83.qasm	83	2325	1524	2	8.817083597183228	1.6197692971373384e-12	
grover_97.qasm	97	2731	1790	2	15.645469903945923	1.635167249498481e-14	
grover_67.qasm	67	1861	1220	2	5.787257194519043	3.09906955503449e-10	
grover_71.qasm	71	1977	1296	2	6.491255521774292	8.337664939425413e-11	
grover_77.qasm	77	2151	1410	2	7.5240561962127686	1.1622469435823948e-11	
grover_25.qasm	25	643	422	2	1.152306079864502	0.00030233037503823643	
grover_15.qasm	15	353	232	2	0.3673701286315918	0.008118956318554197	
grover_11.qasm	11	237	156	2	0.22368907928466797	0.02856726512360427	
grover_19.qasm	19	469	308	2	0.539536714553833	0.0021730057359840623	
grover_9.qasm	9	179	118	2	0.16051888465881348	0.05652953589358888	
grover_69.qasm	69	1919	1258	2	6.241791486740112	1.6070810041983665e-10	
grover_21.qasm	21	527	346	2	0.6605033874511719	0.0011226329851972343	
grover_17.qasm	17	411	270	2	0.4601554870605469	0.00421557201246625	
grover_41.qasm	41	1107	726	2	2.705265522003174	1.5799475582098736e-06	
grover_89.qasm	89	2499	1638	2	13.97470474243164	2.2606420866943716e-13	
grover_51.qasm	51	1397	916	2	3.740713357925415	5.923780303712755e-08	
grover_23.qasm	23	585	384	2	0.7488882541656494	0.0005821913625886207	
grover_13.qasm	13	295	194	2	0.2976417541503906	0.015309641271814304	
grover_85.qasm	85	2383	1562	2	9.008602380752563	8.414154956534949e-13	
grover_75.qasm	75	2093	1372	2	7.160369873046875	2.2429503308782204e-11	
grover_3.qasm	3	21	14	2	0.01799178123474121	0.499749603968494	
grover_59.qasm	59	1629	1068	2	4.72690224647522	4.288214697732801e-09	
grover_99.qasm	99	2789	1828	2	16.179170608520508	8.479975221094051e-15	
grover_57.qasm	57	1571	1030	2	4.395325422286987	8.262651008205588e-09	
grover_87.qasm	87	2441	1600	2	9.331810235977173	4.362354756543601e-13	
grover_81.qasm	81	2267	1486	2	8.301724910736084	3.125327126659719e-12	
grover_31.qasm	31	817	536	2	1.598921298980713	4.215953660787029e-05	
grover_7.qasm	7	121	80	2	0.0944976806640625	0.12413636072521343	
grover_95.qasm	95	2673	1752	2	14.950997352600098	3.154611881489186e-14	
grover_65.qasm	65	1803	1182	2	5.511447191238403	5.982040044685716e-10	



grover_7.qasm	7	121	80	2	0.09395337104797363	0.12399504146790677	
qft_n20.qasm	20	970	149	2	2.372184991836548	0.9994997996797876	
qft_n30.qasm	30	2147	229	2	768.390417098999	0.8526998372026773	
